Order_ID,Customer_ID,Order_Date,Region,Category,Product_Name,Quantity,Unit_Price,Discount,Sales_Amount,Profit,Payment_Method,Customer_Type,Sales_Channel
ORD0895,CUST9380,2023-06-24,South,Food,Beverages,1,385.92,0.25,289.44,52.53,Cash,Returning,Retail
ORD0896,CUST2758,2024-12-15,West,Furniture,Chair,10,996.07,0.2,7968.56,1021.87,Cash,Returning,Online
ORD0897,CUST8282,2023-02-04,North,Electronics,Headphones,8,257.85,0.12,1815.26,301.53,UPI,New,Retail
ORD0898,CUST4453,2024-05-30,East,Food,Groceries,1,1963.87,0.11,1747.84,386.57,Net Banking,Returning,Online
ORD0899,CUST5560,2023-05-24,East,Clothing,Jeans,6,1318.75,0.17,6567.38,931.89,Cash,New,Retail
ORD0900,CUST9608,2024-11-05,East,Food,Bakery,10,1324.76,0.17,10995.51,2589.25,Debit Card,Returning,Retail
ORD0901,CUST2740,2023-04-09,West,Sports,Gym Kit,2,108.96,0.26,161.26,13.2,Cash,Returning,Online
ORD0902,CUST2014,2023-03-07,East,Clothing,T-Shirt,3,1461.76,0.12,3859.05,944.17,Credit Card,New,Online
ORD0903,CUST8364,2023-04-21,West,Food,Groceries,10,1269.96,0.01,12572.6,1066.33,Debit Card,New,Online
ORD0904,CUST9659,2024-03-20,South,Furniture,Bed,8,1364.12,0.07,10149.05,2013.88,Credit Card,New,Online
ORD0905,CUST2179,2024-07-13,East,Clothing,T-Shirt,3,1788.72,0.11,4775.88,628.53,Debit Card,Returning,Online
ORD0906,CUST2100,2023-05-22,West,Clothing,Shoes,9,717.17,0.19,5228.17,845.6,Cash,Returning,Online
ORD0907,CUST1843,2023-08-25,East,Sports,Football,3,1569.13,0.09,4283.72,315.22,Credit Card,New,Retail
ORD0908,CUST9755,2023-03-18,South,Furniture,Bed,6,154.55,0.26,686.2,167.17,Net Banking,Returning,Retail
ORD0909,CUST1491,2023-09-27,North,Sports,Football,9,1401.09,0.03,12231.52,1763.73,UPI,Returning,Retail
ORD0910,CUST2021,2024-11-10,South,Clothing,Jacket,1,295.79,0.16,248.46,48.89,Cash,New,Online
ORD0911,CUST8844,2024-07-18,South,Furniture,Chair,7,1204.33,0.18,6912.85,457.07,UPI,New,Online
ORD0912,CUST1351,2023-08-22,North,Electronics,Tablet,9,465.99,0.11,3732.58,543.16,Credit Card,New,Retail
ORD0913,CUST7993,2024-12-19,South,Electronics,Tablet,1,786.51,0.11,699.99,52.53,Credit Card,Returning,Online
ORD0914,CUST2507,2023-08-26,North,Sports,Tennis Racket,6,403.42,0.13,2105.85,129.69,Debit Card,Returning,Online
ORD0915,CUST6146,2023-02-14,East,Electronics,Smartphone,1,171.69,0.04,164.82,14.19,Net Banking,New,Retail
ORD0916,CUST4372,2024-07-10,West,Clothing,Shoes,8,1322.01,0.2,8460.86,552.29,UPI,New,Retail
ORD0917,CUST6224,2023-10-01,North,Furniture,Sofa,9,599.51,0.2,4316.47,670.64,Credit Card,Returning,Retail
ORD0918,CUST4777,2024-06-17,East,Sports,Gym Kit,5,175.32,0.27,639.92,139.68,Net Banking,New,Online
ORD0919,CUST2871,2024-04-09,North,Furniture,Table,1,1956.26,0.21,1545.45,278.15,Cash,New,Retail
ORD0920,CUST7290,2024-09-16,West,Furniture,Bed,5,1657.81,0.03,8040.38,850.82,Credit Card,Returning,Retail
ORD0921,CUST5999,2023-02-23,North,Food,Snacks,4,427.35,0.06,1606.84,218.88,Net Banking,Returning,Online
ORD0922,CUST8111,2023-12-16,West,Sports,Tennis Racket,5,1624.28,0.18,6659.55,1341.57,Credit Card,New,Retail
ORD0923,CUST7247,2023-06-16,West,Furniture,Bed,7,1153.75,0.17,6703.29,1030.85,Debit Card,New,Online
ORD0924,CUST7465,2024-08-07,North,Furniture,Sofa,2,1997.64,0.23,3076.37,335.83,Net Banking,Returning,Retail
ORD0925,CUST3929,2023-09-28,West,Furniture,Sofa,10,44.43,0.09,404.31,73.65,Cash,New,Retail
ORD0926,CUST7694,2023-08-12,North,Electronics,Tablet,1,1932.45,0.14,1661.91,363.73,Net Banking,New,Retail
ORD0927,CUST9108,2023-09-23,South,Sports,Tennis Racket,2,892.07,0.08,1641.41,340.34,Debit Card,New,Online
ORD0928,CUST6199,2024-03-26,North,Sports,Football,4,246.6,0.01,976.54,182.5,Net Banking,New,Online
ORD0929,CUST4845,2023-02-15,East,Furniture,Sofa,1,1363.21,0.26,1008.78,121.73,Credit Card,New,Retail
ORD0930,CUST7815,2024-11-28,North,Electronics,Laptop,4,424.0,0.17,1407.68,303.82,Cash,Returning,Online
ORD0931,CUST7139,2024-10-29,West,Electronics,Headphones,10,1580.57,0.1,14225.13,1872.42,UPI,New,Online
ORD0932,CUST4464,2024-09-15,East,Furniture,Chair,5,1862.01,0.27,6796.34,374.53,Net Banking,Returning,Online
ORD0933,CUST4679,2023-03-21,West,Food,Snacks,3,774.56,0.3,1626.58,106.85,Net Banking,New,Online
ORD0934,CUST5801,2024-08-12,South,Sports,Gym Kit,9,1050.27,0.1,8507.19,757.18,UPI,New,Retail
ORD0935,CUST6929,2024-02-24,North,Clothing,Shoes,6,1501.41,0.03,8738.21,858.17,UPI,New,Retail
ORD0936,CUST9808,2023-05-09,South,Food,Beverages,8,1576.88,0.07,11731.99,2529.0,Cash,New,Retail
ORD0937,CUST9096,2023-06-01,South,Furniture,Sofa,6,253.57,0.12,1338.85,202.17,Debit Card,Returning,Online
ORD0938,CUST3070,2023-04-14,North,Clothing,T-Shirt,7,541.48,0.17,3146.0,742.53,Cash,New,Online
ORD0939,CUST3088,2023-12-29,West,Electronics,Smartphone,9,1736.42,0.28,11252.0,2597.55,Net Banking,New,Retail
ORD0940,CUST2208,2023-02-16,East,Electronics,Headphones,6,1191.13,0.18,5860.36,1458.21,Cash,Returning,Retail
ORD0941,CUST9345,2024-08-26,North,Food,Groceries,8,1406.23,0.22,8774.88,1708.83,Debit Card,New,Retail
ORD0942,CUST4805,2023-04-10,East,Food,Bakery,6,888.4,0.15,4530.84,759.44,Cash,Returning,Online
ORD0943,CUST1687,2023-05-27,South,Sports,Gym Kit,5,659.14,0.1,2966.13,254.15,Cash,Returning,Retail
ORD0944,CUST3774,2023-08-18,East,Electronics,Headphones,5,347.87,0.09,1582.81,233.19,UPI,New,Online
ORD0945,CUST1651,2023-01-29,South,Furniture,Table,2,429.55,0.25,644.33,129.49,Credit Card,Returning,Online
ORD0946,CUST3067,2024-06-17,West,Furniture,Table,5,1884.78,0.17,7821.84,1536.35,UPI,New,Online
ORD0947,CUST2908,2024-11-15,East,Food,Bakery,8,540.85,0.26,3201.83,796.02,Credit Card,New,Online
ORD0948,CUST2213,2024-11-19,East,Furniture,Table,9,683.97,0.14,5293.93,1043.46,Credit Card,Returning,Online
ORD0949,CUST1130,2023-02-06,South,Sports,Tennis Racket,4,1686.03,0.2,5395.3,1216.72,Debit Card,Returning,Online
ORD0950,CUST3159,2023-10-17,South,Clothing,Jacket,8,319.84,0.24,1944.63,382.53,Credit Card,New,Online
ORD0951,CUST5310,2024-03-04,West,Food,Snacks,8,1124.32,0.06,8454.89,723.93,Net Banking,New,Retail
ORD0952,CUST7425,2024-05-16,East,Food,Beverages,5,1684.57,0.26,6232.91,1144.33,Net Banking,Returning,Retail
ORD0953,CUST8326,2024-03-05,East,Electronics,Smartphone,2,1926.58,0.27,2812.81,570.4,Debit Card,Returning,Online
ORD0954,CUST8925,2023-05-12,West,Clothing,Shoes,6,1328.01,0.1,7171.25,929.52,Net Banking,Returning,Online
ORD0955,CUST6295,2023-03-04,East,Electronics,Headphones,5,1024.83,0.27,3740.63,772.69,UPI,Returning,Retail
ORD0956,CUST6567,2023-08-13,North,Food,Bakery,7,536.18,0.02,3678.19,541.07,UPI,Returning,Retail
ORD0957,CUST6401,2024-09-20,South,Clothing,Jeans,9,428.28,0.19,3122.16,747.99,Net Banking,New,Online
ORD0958,CUST1806,2024-11-01,South,Food,Snacks,6,1826.21,0.23,8437.09,1354.82,UPI,New,Online
ORD0959,CUST4532,2024-02-28,South,Sports,Gym Kit,4,594.57,0.05,2259.37,281.92,Credit Card,New,Online
ORD0960,CUST1397,2023-11-05,South,Sports,Football,9,807.92,0.15,6180.59,503.03,Debit Card,New,Retail
ORD0961,CUST2253,2023-03-28,North,Electronics,Tablet,7,279.76,0.22,1527.49,158.86,Net Banking,Returning,Online
ORD0962,CUST6114,2024-09-12,East,Electronics,Smartphone,2,1477.03,0.24,2245.09,199.49,Cash,New,Retail
ORD0963,CUST5771,2024-01-21,West,Furniture,Bed,4,217.36,0.29,617.3,102.0,Credit Card,New,Retail
ORD0964,CUST1282,2024-01-27,West,Sports,Tennis Racket,8,583.16,0.21,3685.57,557.7,Cash,Returning,Online
ORD0965,CUST8811,2024-01-14,North,Food,Beverages,10,1950.88,0.12,17167.74,1655.37,UPI,Returning,Online
ORD0966,CUST2374,2023-09-13,South,Electronics,Laptop,9,355.13,0.26,2365.17,349.96,Cash,Returning,Online
ORD0967,CUST6266,2023-02-07,West,Electronics,Tablet,5,835.48,0.22,3258.37,706.63,Credit Card,Returning,Online
ORD0968,CUST8913,2024-04-17,North,Sports,Gym Kit,9,1009.63,0.29,6451.54,626.75,Credit Card,Returning,Online
ORD0969,CUST2862,2024-03-24,North,Food,Beverages,1,340.94,0.22,265.93,22.14,Cash,Returning,Online
ORD0970,CUST2926,2023-10-31,West,Sports,Gym Kit,3,1503.01,0.16,3787.59,491.94,UPI,Returning,Retail
ORD0971,CUST7082,2023-07-29,East,Sports,Tennis Racket,10,1307.44,0.04,12551.42,1941.08,Cash,Returning,Online
ORD0972,CUST3936,2024-03-02,South,Furniture,Table,3,1058.27,0.25,2381.11,123.73,Cash,New,Online
ORD0973,CUST8679,2023-03-04,South,Furniture,Table,4,1394.21,0.16,4684.55,544.38,Credit Card,Returning,Online
ORD0974,CUST6009,2024-08-21,East,Furniture,Chair,4,563.67,0.25,1691.01,378.14,Net Banking,Returning,Retail
ORD0975,CUST5307,2023-07-02,North,Sports,Cricket Bat,2,1193.43,0.03,2315.25,215.99,Debit Card,Returning,Retail
ORD0976,CUST4546,2023-08-26,North,Sports,Tennis Racket,10,1343.62,0.14,11555.13,966.24,Net Banking,New,Online
ORD0977,CUST8203,2024-06-07,West,Clothing,Shoes,1,660.21,0.27,481.95,29.13,Cash,Returning,Retail
ORD0978,CUST6816,2024-04-30,East,Sports,Football,4,1129.09,0.11,4019.56,510.91,Net Banking,Returning,Online
ORD0979,CUST8235,2024-03-23,West,Sports,Cricket Bat,3,1892.07,0.25,4257.16,818.52,UPI,New,Retail
ORD0980,CUST7948,2023-12-21,South,Furniture,Table,1,1734.95,0.26,1283.86,262.1,Net Banking,New,Retail
ORD0981,CUST6085,2024-08-23,East,Furniture,Table,1,407.76,0.11,362.91,32.29,Credit Card,Returning,Retail
ORD0982,CUST1719,2024-02-12,East,Sports,Football,10,560.6,0.19,4540.86,809.79,UPI,New,Online
ORD0983,CUST2702,2024-07-12,North,Food,Bakery,8,364.07,0.22,2271.8,407.81,UPI,New,Online
ORD0984,CUST2021,2024-10-14,East,Clothing,Jeans,2,850.75,0.25,1276.12,78.11,Credit Card,Returning,Online
ORD0985,CUST3772,2024-12-27,East,Sports,Football,6,1677.8,0.25,7550.1,855.4,Net Banking,New,Retail
ORD0986,CUST2375,2023-10-01,South,Food,Snacks,2,402.02,0.23,619.11,49.22,Cash,New,Retail
ORD0987,CUST6098,2023-01-04,East,Sports,Cricket Bat,9,830.32,0.19,6053.03,1322.13,Net Banking,Returning,Online
ORD0988,CUST2904,2023-04-01,North,Furniture,Bed,10,1675.49,0.03,16252.25,3836.42,Debit Card,New,Online
ORD0989,CUST5042,2023-03-25,East,Furniture,Chair,3,1581.7,0.07,4412.94,551.2,Debit Card,New,Retail
ORD0990,CUST4084,2023-08-20,East,Electronics,Tablet,5,372.45,0.04,1787.76,202.21,Debit Card,New,Retail
ORD0991,CUST9569,2024-10-19,West,Furniture,Bed,5,202.98,0.11,903.26,110.85,Debit Card,New,Retail
ORD0992,CUST6606,2023-08-01,East,Clothing,Jeans,7,706.9,0.24,3760.71,786.94,Credit Card,New,Retail
ORD0993,CUST8785,2023-07-10,South,Clothing,Shoes,5,82.27,0.03,399.01,72.49,Cash,Returning,Retail
ORD0994,CUST1129,2024-01-03,South,Sports,Gym Kit,10,1804.52,0.1,16240.68,1151.83,Cash,Returning,Retail
ORD0995,CUST1356,2023-07-10,West,Furniture,Chair,3,1828.03,0.09,4990.52,715.48,Net Banking,Returning,Retail
ORD0996,CUST7572,2024-11-25,East,Food,Bakery,4,520.1,0.11,1851.56,217.7,Credit Card,New,Online
ORD0997,CUST3726,2024-06-08,East,Food,Bakery,5,1908.88,0.12,8399.07,467.92,Net Banking,New,Online
ORD0998,CUST8515,2023-12-21,West,Clothing,Jacket,1,1941.24,0.09,1766.53,358.9,Debit Card,Returning,Online
ORD0999,CUST8152,2023-07-28,North,Clothing,Jeans,3,616.54,0.02,1812.63,176.25,Debit Card,New,Retail
ORD1000,CUST4481,2024-12-16,West,Electronics,Tablet,3,702.53,0.14,1812.53,339.59,Cash,Returning,Online
